,ground_truth,pred,test_criterion
21081,0.0,0.0,-0.010000154376029968
21082,0.0,0.0,-0.01000007800757885
21083,0.0,0.0,-0.01000007800757885
21084,0.0,0.0,-0.010000154376029968
21085,0.0,0.0,-0.010000230744481087
21086,0.0,0.0,-0.010000230744481087
21087,0.0,0.0,-0.010000230744481087
21088,0.0,0.0,-0.010000154376029968
21089,0.0,0.0,-0.010000192560255527
21090,0.0,0.0,-0.010000307112932205
21091,0.0,0.0,-0.010000345297157764
21092,0.0,0.0,-0.010000307112932205
21093,0.0,0.0,-0.010000154376029968
21094,0.0,0.0,-0.010000001639127731
21095,0.0,0.0,-0.01000007800757885
21096,0.0,0.0,-0.010000268928706646
21097,0.0,0.0,-0.010000307112932205
21098,0.0,0.0,-0.009999810717999935
21099,0.0,0.0,-0.0099980179220438
21100,0.0,1.0,-0.009996900334954262
21101,0.0,0.0,-0.009999455884099007
21102,0.0,0.0,-0.010000142268836498
21103,0.0,0.0,-0.010000142268836498
21104,0.0,0.0,-0.009999951347708702
21105,0.0,0.0,-0.009999760426580906
21106,0.0,0.0,-0.009999760426580906
21107,0.0,0.0,-0.009999913163483143
21108,0.0,0.0,-0.009999989531934261
21109,0.0,0.0,-0.009999989531934261
21110,0.0,0.0,-0.009999913163483143
21111,0.0,0.0,-0.009999989531934261
21112,0.0,0.0,-0.01000002771615982
21113,0.0,0.0,-0.010000142268836498
21114,0.0,0.0,-0.010000142268836498
21115,0.0,0.0,-0.009999989531934261
21116,0.0,0.0,-0.009999913163483143
21117,0.0,0.0,-0.01000006590038538
21118,0.0,0.0,-0.009999989531934261
21119,0.0,0.0,-0.009999989531934261
21120,0.0,0.0,-0.01000006590038538
21121,0.0,0.0,-0.01000006590038538
21122,0.0,0.0,-0.01000006590038538
21123,0.0,0.0,-0.01000002771615982
21124,0.0,0.0,-0.009999951347708702
21125,0.0,0.0,-0.009999913163483143
21126,0.0,0.0,-0.009999913163483143
21127,0.0,0.0,-0.009999913163483143
21128,0.0,0.0,-0.009999989531934261
21129,0.0,0.0,-0.009999989531934261
21130,0.0,0.0,-0.010000142268836498
21131,0.0,0.0,-0.010000180453062057
21132,0.0,0.0,-0.010000218637287617
21133,0.0,0.0,-0.010000104084610939
21134,0.0,0.0,-0.009999951347708702
21135,0.0,0.0,-0.009999913163483143
21136,0.0,0.0,-0.01000002771615982
21137,0.0,0.0,-0.009999989531934261
21138,0.0,0.0,-0.009999989531934261
21139,0.0,0.0,-0.009999989531934261
21140,0.0,0.0,-0.009999951347708702
21141,0.0,0.0,-0.009999684989452362
21142,0.0,0.0,-0.009999989531934261
21143,0.0,0.0,-0.010000142268836498
21144,0.0,0.0,-0.01000006590038538
21145,0.0,0.0,-0.01000006590038538
21146,0.0,0.0,-0.01000006590038538
21147,0.0,0.0,-0.01000006590038538
21148,0.0,0.0,-0.01000006590038538
21149,0.0,0.0,-0.01000006590038538
21150,0.0,0.0,-0.01000006590038538
21151,0.0,0.0,-0.01000006590038538
21152,0.0,0.0,-0.01000006590038538
21153,0.0,0.0,-0.010000104084610939
21154,0.0,0.0,-0.01000006590038538
21155,0.0,0.0,-0.009999989531934261
21156,0.0,0.0,-0.01000006590038538
21157,0.0,0.0,-0.009999989531934261
21158,0.0,0.0,-0.010000142268836498
21159,0.0,0.0,-0.009999989531934261
21160,0.0,0.0,-0.009999951347708702
21161,0.0,0.0,-0.01000006590038538
21162,0.0,0.0,-0.01000002771615982
21163,0.0,0.0,-0.009999989531934261
21164,0.0,0.0,-0.01000006590038538
21165,0.0,0.0,-0.010000142268836498
21166,0.0,0.0,-0.010000218637287617
21167,0.0,0.0,-0.010000218637287617
21168,0.0,0.0,-0.009999989531934261
21169,0.0,0.0,-0.01000002771615982
21170,0.0,0.0,-0.01000006590038538
21171,0.0,0.0,-0.01000006590038538
21172,0.0,0.0,-0.01000006590038538
21173,0.0,0.0,-0.01000006590038538
21174,0.0,0.0,-0.01000006590038538
21175,0.0,0.0,-0.01000006590038538
21176,0.0,0.0,-0.010000142268836498
21177,0.0,0.0,-0.010000218637287617
21178,0.0,0.0,-0.010000256821513176
21179,0.0,0.0,-0.01000029407441616
21180,0.0,0.0,-0.010000218637287617
21181,0.0,0.0,-0.01000006590038538
21182,0.0,0.0,-0.009999989531934261
21183,0.0,0.0,-0.009999989531934261
21184,0.0,0.0,-0.01000006590038538
21185,0.0,0.0,-0.01000029407441616
21186,0.0,0.0,-0.01000029407441616
21187,0.0,0.0,-0.010000256821513176
21188,0.0,0.0,-0.010000218637287617
21189,0.0,0.0,-0.010000142268836498
21190,0.0,0.0,-0.010000218637287617
21191,0.0,0.0,-0.010000408627092838
21192,0.0,0.0,-0.010000218637287617
21193,0.0,0.0,-0.010000104084610939
21194,0.0,0.0,-0.009999989531934261
21195,0.0,0.0,-0.01000006590038538
21196,0.0,0.0,-0.010000218637287617
21197,0.0,0.0,-0.010000256821513176
21198,0.0,0.0,-0.009999760426580906
21199,0.0,0.0,-0.009997967630624771
21200,0.0,0.0,-0.009996992535889149
21201,0.0,0.0,-0.009999509900808334
21202,0.0,0.0,-0.0100001972168684
21203,0.0,0.0,-0.0100001972168684
21204,0.0,0.0,-0.009999968111515045
21205,0.0,0.0,-0.009999815374612808
21206,0.0,0.0,-0.00999973900616169
21207,0.0,0.0,-0.009999892674386501
21208,0.0,0.0,-0.009999929927289486
21209,0.0,0.0,-0.00999943446367979
21210,0.0,0.0,-0.009999892674386501
21211,0.0,0.0,-0.009999929927289486
21212,0.0,0.0,-0.009999968111515045
21213,0.0,0.0,-0.010000044479966164
21214,0.0,0.0,-0.010000120848417282
21215,0.0,0.0,-0.010000082664191723
21216,0.0,0.0,-0.010000044479966164
21217,0.0,0.0,-0.009999968111515045
21218,0.0,0.0,-0.009999968111515045
21219,0.0,0.0,-0.010000006295740604
21220,0.0,0.0,-0.010000044479966164
21221,0.0,0.0,-0.010000082664191723
21222,0.0,0.0,-0.010000044479966164
21223,0.0,0.0,-0.010000044479966164
21224,0.0,0.0,-0.009999968111515045
21225,0.0,0.0,-0.009999968111515045
21226,0.0,0.0,-0.009999968111515045
21227,0.0,0.0,-0.009999968111515045
21228,0.0,0.0,-0.009999968111515045
21229,0.0,0.0,-0.009999968111515045
21230,0.0,0.0,-0.009999968111515045
21231,0.0,0.0,-0.010000120848417282
21232,0.0,0.0,-0.010000120848417282
21233,0.0,0.0,-0.010000006295740604
21234,0.0,0.0,-0.009999586269259453
21235,0.0,0.0,-0.010000006295740604
21236,0.0,0.0,-0.009999968111515045
21237,0.0,0.0,-0.010000006295740604
21238,0.0,0.0,-0.009999968111515045
21239,0.0,0.0,-0.010000006295740604
21240,0.0,0.0,-0.010000006295740604
21241,0.0,0.0,-0.010000044479966164
21242,0.0,0.0,-0.010000082664191723
21243,0.0,0.0,-0.010000120848417282
21244,0.0,0.0,-0.010000006295740604
21245,0.0,0.0,-0.009999929927289486
21246,0.0,0.0,-0.010000120848417282
21247,0.0,0.0,-0.010000006295740604
21248,0.0,0.0,-0.009999968111515045
21249,0.0,0.0,-0.010000044479966164
21250,0.0,0.0,-0.010000044479966164
21251,0.0,0.0,-0.010000044479966164
21252,0.0,0.0,-0.010000120848417282
21253,0.0,0.0,-0.010000120848417282
21254,0.0,0.0,-0.010000006295740604
21255,0.0,0.0,-0.010000044479966164
21256,0.0,0.0,-0.010000120848417282
21257,0.0,0.0,-0.010000120848417282
21258,0.0,0.0,-0.010000120848417282
21259,0.0,0.0,-0.010000120848417282
21260,0.0,0.0,-0.010000044479966164
21261,0.0,0.0,-0.010000044479966164
21262,0.0,0.0,-0.010000044479966164
21263,0.0,0.0,-0.010000044479966164
21264,0.0,0.0,-0.010000082664191723
21265,0.0,0.0,-0.010000159032642841
21266,0.0,0.0,-0.0100001972168684
21267,0.0,0.0,-0.0100001972168684
21268,0.0,0.0,-0.010000120848417282
21269,0.0,0.0,-0.010000082664191723
21270,0.0,0.0,-0.010000044479966164
21271,0.0,0.0,-0.010000044479966164
21272,0.0,0.0,-0.010000120848417282
21273,0.0,0.0,-0.010000120848417282
21274,0.0,0.0,-0.010000120848417282
21275,0.0,0.0,-0.010000120848417282
21276,0.0,0.0,-0.010000120848417282
21277,0.0,0.0,-0.0100001972168684
21278,0.0,0.0,-0.010000311769545078
21279,0.0,0.0,-0.010000273585319519
21280,0.0,0.0,-0.0100001972168684
21281,0.0,0.0,-0.010000082664191723
21282,0.0,0.0,-0.010000044479966164
21283,0.0,0.0,-0.010000044479966164
21284,0.0,0.0,-0.010000120848417282
21285,0.0,0.0,-0.0100001972168684
21286,0.0,0.0,-0.0100001972168684
21287,0.0,0.0,-0.0100001972168684
21288,0.0,0.0,-0.010000120848417282
21289,0.0,0.0,-0.0100001972168684
21290,0.0,0.0,-0.010000273585319519
21291,0.0,0.0,-0.010000349022448063
21292,0.0,0.0,-0.010000273585319519
21293,0.0,0.0,-0.010000120848417282
21294,0.0,0.0,-0.010000006295740604
21295,0.0,0.0,-0.010000044479966164
21296,0.0,0.0,-0.010000273585319519
21297,0.0,0.0,-0.010000273585319519
21298,0.0,0.0,-0.009999777190387249
21299,0.0,0.0,-0.009998060762882233
21300,0.0,0.0,-0.009997047483921051
21301,0.0,0.0,-0.009999488480389118
21302,0.0,0.0,-0.010000175796449184
21303,1.0,1.0,-0.010000175796449184
21304,1.0,1.0,-0.009999946691095829
21305,1.0,1.0,-0.009999793954193592
21306,1.0,1.0,-0.009999793954193592
21307,1.0,1.0,-0.009999871253967285
21308,1.0,1.0,-0.009999946691095829
21309,1.0,1.0,-0.009999984875321388
21310,1.0,1.0,-0.009999946691095829
21311,1.0,1.0,-0.00999990850687027
21312,1.0,1.0,-0.009999946691095829
21313,1.0,1.0,-0.010000023059546947
21314,1.0,1.0,-0.010000099427998066
21315,1.0,1.0,-0.010000061243772507
21316,1.0,1.0,-0.010000023059546947
21317,1.0,1.0,-0.009999946691095829
21318,1.0,1.0,-0.00999990850687027
21319,1.0,1.0,-0.009999984875321388
21320,1.0,1.0,-0.010000023059546947
21321,1.0,1.0,-0.010000099427998066
21322,1.0,1.0,-0.010000099427998066
21323,1.0,1.0,-0.010000023059546947
21324,1.0,1.0,-0.009999946691095829
21325,1.0,1.0,-0.009999946691095829
21326,1.0,1.0,-0.009999871253967285
21327,1.0,1.0,-0.009999946691095829
21328,1.0,1.0,-0.009999946691095829
21329,1.0,1.0,-0.009999984875321388
21330,1.0,1.0,-0.010000023059546947
21331,1.0,1.0,-0.010000099427998066
21332,1.0,1.0,-0.010000099427998066
21333,1.0,1.0,-0.010000099427998066
21334,1.0,1.0,-0.010000023059546947
21335,1.0,1.0,-0.009999984875321388
21336,1.0,1.0,-0.009999946691095829
21337,1.0,1.0,-0.009999946691095829
21338,1.0,1.0,-0.009999946691095829
21339,1.0,1.0,-0.009999946691095829
21340,1.0,1.0,-0.009999984875321388
21341,1.0,1.0,-0.010000023059546947
21342,1.0,1.0,-0.010000099427998066
21343,1.0,1.0,-0.010000023059546947
21344,1.0,1.0,-0.010000023059546947
21345,1.0,1.0,-0.010000061243772507
21346,1.0,1.0,-0.010000061243772507
21347,1.0,1.0,-0.010000099427998066
21348,1.0,1.0,-0.010000061243772507
21349,1.0,1.0,-0.010000023059546947
21350,1.0,1.0,-0.010000023059546947
21351,1.0,1.0,-0.010000099427998066
21352,1.0,1.0,-0.010000099427998066
21353,1.0,1.0,-0.010000099427998066
21354,1.0,1.0,-0.010000023059546947
21355,1.0,1.0,-0.010000099427998066
21356,1.0,1.0,-0.010000099427998066
21357,1.0,1.0,-0.010000099427998066
21358,1.0,1.0,-0.010000061243772507
21359,1.0,1.0,-0.010000023059546947
21360,1.0,1.0,-0.010000023059546947
21361,1.0,1.0,-0.010000023059546947
21362,1.0,1.0,-0.010000023059546947
21363,1.0,1.0,-0.010000023059546947
21364,1.0,1.0,-0.010000023059546947
21365,1.0,1.0,-0.010000099427998066
21366,1.0,1.0,-0.010000175796449184
21367,1.0,1.0,-0.010000175796449184
21368,1.0,1.0,-0.010000099427998066
21369,1.0,1.0,-0.010000023059546947
21370,1.0,1.0,-0.010000023059546947
21371,1.0,1.0,-0.010000061243772507
21372,1.0,1.0,-0.010000099427998066
21373,1.0,1.0,-0.010000099427998066
21374,1.0,1.0,-0.010000023059546947
21375,1.0,1.0,-0.010000023059546947
21376,1.0,1.0,-0.010000137612223625
21377,1.0,1.0,-0.010000252164900303
21378,1.0,1.0,-0.010000328533351421
21379,1.0,1.0,-0.010000252164900303
21380,1.0,1.0,-0.010000175796449184
21381,1.0,1.0,-0.010000099427998066
21382,1.0,1.0,-0.010000023059546947
21383,1.0,1.0,-0.010000099427998066
21384,1.0,1.0,-0.010000137612223625
21385,1.0,1.0,-0.010000175796449184
21386,1.0,1.0,-0.010000175796449184
21387,1.0,1.0,-0.010000175796449184
21388,1.0,1.0,-0.010000175796449184
21389,1.0,1.0,-0.010000213980674744
21390,1.0,1.0,-0.010000252164900303
21391,1.0,1.0,-0.010000252164900303
21392,1.0,1.0,-0.010000252164900303
21393,1.0,1.0,-0.010000099427998066
21394,1.0,1.0,-0.010000023059546947
21395,1.0,1.0,-0.010000099427998066
21396,1.0,1.0,-0.010000175796449184
21397,1.0,1.0,-0.010000213980674744
21398,1.0,1.0,-0.009999793954193592
21399,1.0,1.0,-0.009998115710914135
21400,1.0,1.0,-0.009996877051889896
21401,1.0,1.0,-0.0099994707852602
21402,1.0,1.0,-0.010000158101320267
21403,1.0,1.0,-0.010000158101320267
21404,1.0,1.0,-0.010000004433095455
21405,1.0,1.0,-0.0099997753277421
21406,1.0,1.0,-0.0099997753277421
21407,1.0,1.0,-0.009999851696193218
21408,1.0,1.0,-0.009999966248869896
21409,1.0,1.0,-0.010000004433095455
21410,1.0,1.0,-0.009999928995966911
21411,1.0,1.0,-0.009999966248869896
21412,1.0,1.0,-0.010000004433095455
21413,1.0,1.0,-0.010000080801546574
21414,1.0,1.0,-0.010000119917094707
21415,1.0,1.0,-0.010000080801546574
21416,1.0,1.0,-0.010000004433095455
21417,1.0,1.0,-0.010000004433095455
21418,1.0,1.0,-0.009999966248869896
21419,1.0,1.0,-0.010000004433095455
21420,1.0,1.0,-0.010000080801546574
21421,1.0,1.0,-0.010000119917094707
21422,1.0,1.0,-0.010000080801546574
21423,1.0,1.0,-0.010000004433095455
21424,0.0,0.0,-0.010000004433095455
21425,0.0,0.0,-0.009999928995966911
21426,0.0,0.0,-0.009999928995966911
21427,0.0,0.0,-0.009999890811741352
21428,0.0,0.0,-0.009999394416809082
21429,0.0,0.0,-0.009999928995966911
21430,0.0,0.0,-0.010000080801546574
21431,0.0,0.0,-0.010000080801546574
21432,0.0,0.0,-0.010000119917094707
21433,0.0,0.0,-0.010000080801546574
21434,0.0,0.0,-0.010000080801546574
21435,0.0,0.0,-0.010000080801546574
21436,0.0,0.0,-0.009999928995966911
21437,0.0,0.0,-0.009999928995966911
21438,0.0,0.0,-0.010000004433095455
21439,0.0,0.0,-0.010000004433095455
21440,0.0,0.0,-0.010000042617321014
21441,0.0,0.0,-0.010000080801546574
21442,0.0,0.0,-0.009999966248869896
21443,0.0,0.0,-0.009999928995966911
21444,0.0,0.0,-0.010000158101320267
21445,0.0,0.0,-0.010000080801546574
21446,0.0,0.0,-0.010000080801546574
21447,0.0,0.0,-0.010000042617321014
21448,0.0,0.0,-0.009999890811741352
21449,0.0,0.0,-0.009999966248869896
21450,0.0,0.0,-0.010000119917094707
21451,0.0,0.0,-0.010000080801546574
21452,0.0,0.0,-0.010000080801546574
21453,0.0,0.0,-0.010000080801546574
21454,0.0,0.0,-0.010000080801546574
21455,0.0,0.0,-0.010000080801546574
21456,0.0,0.0,-0.010000080801546574
21457,0.0,0.0,-0.010000080801546574
21458,0.0,0.0,-0.010000119917094707
21459,0.0,0.0,-0.010000080801546574
21460,0.0,0.0,-0.010000080801546574
21461,0.0,0.0,-0.010000042617321014
21462,0.0,0.0,-0.010000004433095455
21463,0.0,0.0,-0.010000042617321014
21464,0.0,0.0,-0.010000080801546574
21465,0.0,0.0,-0.010000158101320267
21466,0.0,0.0,-0.01000023353844881
21467,0.0,0.0,-0.010000195354223251
21468,0.0,0.0,-0.010000158101320267
21469,0.0,0.0,-0.010000119917094707
21470,0.0,0.0,-0.010000080801546574
21471,0.0,0.0,-0.010000080801546574
21472,0.0,0.0,-0.010000080801546574
21473,0.0,0.0,-0.0099997753277421
21474,0.0,0.0,-0.010000348091125488
21475,0.0,0.0,-0.009999966248869896
21476,0.0,0.0,-0.009999661706387997
21477,0.0,0.0,-0.010000309906899929
21478,0.0,0.0,-0.010000309906899929
21479,0.0,0.0,-0.010000309906899929
21480,0.0,0.0,-0.01000023353844881
21481,0.0,0.0,-0.010000158101320267
21482,0.0,0.0,-0.010000080801546574
21483,0.0,0.0,-0.010000080801546574
21484,0.0,0.0,-0.010000119917094707
21485,0.0,0.0,-0.009999851696193218
21486,0.0,0.0,-0.01000027172267437
21487,0.0,0.0,-0.01000023353844881
21488,0.0,0.0,-0.010000158101320267
21489,0.0,0.0,-0.010000158101320267
21490,0.0,0.0,-0.010000309906899929
21491,0.0,0.0,-0.010000386275351048
21492,0.0,0.0,-0.01000023353844881
21493,0.0,0.0,-0.010000158101320267
21494,0.0,0.0,-0.010000004433095455
21495,0.0,0.0,-0.010000080801546574
21496,0.0,0.0,-0.01000023353844881
21497,0.0,0.0,-0.01000027172267437
21498,0.0,0.0,-0.009999813511967659
21499,0.0,0.0,-0.009998020716011524
21500,0.0,1.0,-0.009996828623116016
21501,0.0,0.0,-0.009999497793614864
21502,0.0,0.0,-0.010000146925449371
21503,0.0,0.0,-0.010000222362577915
21504,0.0,0.0,-0.009999956004321575
21505,0.0,0.0,-0.009999765083193779
21506,0.0,0.0,-0.009999650530517101
21507,0.0,0.0,-0.009999459609389305
21508,0.0,0.0,-0.009999804198741913
21509,0.0,0.0,-0.010000108741223812
21510,0.0,0.0,-0.010000032372772694
21511,0.0,0.0,-0.009999994188547134
21512,0.0,0.0,-0.009999956004321575
21513,0.0,0.0,-0.009999956004321575
21514,0.0,0.0,-0.009999994188547134
21515,0.0,0.0,-0.010000108741223812
21516,0.0,0.0,-0.009999994188547134
21517,0.0,0.0,-0.009999917820096016
21518,0.0,0.0,-0.009999994188547134
21519,0.0,0.0,-0.009999994188547134
21520,0.0,0.0,-0.010000070556998253
21521,0.0,0.0,-0.010000146925449371
21522,0.0,0.0,-0.009999994188547134
21523,0.0,0.0,-0.009999956004321575
21524,0.0,0.0,-0.009999994188547134
21525,0.0,0.0,-0.009999917820096016
21526,0.0,0.0,-0.009999917820096016
21527,0.0,0.0,-0.009999956004321575
21528,0.0,0.0,-0.009999994188547134
21529,0.0,0.0,-0.009999994188547134
21530,0.0,0.0,-0.010000070556998253
21531,0.0,0.0,-0.010000070556998253
21532,0.0,0.0,-0.010000070556998253
21533,0.0,0.0,-0.010000108741223812
21534,0.0,0.0,-0.010000070556998253
21535,0.0,0.0,-0.009999994188547134
21536,0.0,0.0,-0.009999994188547134
21537,0.0,0.0,-0.009999956004321575
21538,0.0,0.0,-0.009999994188547134
21539,0.0,0.0,-0.009999994188547134
21540,0.0,0.0,-0.009999994188547134
21541,0.0,0.0,-0.009999994188547134
21542,0.0,0.0,-0.010000070556998253
21543,0.0,0.0,-0.010000108741223812
21544,0.0,0.0,-0.010000146925449371
21545,0.0,0.0,-0.010000222362577915
21546,0.0,0.0,-0.010000070556998253
21547,0.0,0.0,-0.009999956004321575
21548,0.0,0.0,-0.009999956004321575
21549,0.0,0.0,-0.010000146925449371
21550,0.0,0.0,-0.010000146925449371
21551,0.0,0.0,-0.010000070556998253
21552,0.0,0.0,-0.010000070556998253
21553,0.0,0.0,-0.010000146925449371
21554,0.0,0.0,-0.010000032372772694
21555,0.0,0.0,-0.010000070556998253
21556,0.0,0.0,-0.010000070556998253
21557,0.0,0.0,-0.010000070556998253
21558,0.0,0.0,-0.010000070556998253
21559,0.0,0.0,-0.010000070556998253
21560,0.0,0.0,-0.010000070556998253
21561,0.0,0.0,-0.009999994188547134
21562,0.0,0.0,-0.009999994188547134
21563,0.0,0.0,-0.009999994188547134
21564,0.0,0.0,-0.010000070556998253
21565,0.0,0.0,-0.010000146925449371
21566,0.0,0.0,-0.010000146925449371
21567,0.0,0.0,-0.010000146925449371
21568,0.0,0.0,-0.010000184178352356
21569,0.0,0.0,-0.009999956004321575
21570,0.0,0.0,-0.010000070556998253
21571,0.0,0.0,-0.009999956004321575
21572,0.0,0.0,-0.009999994188547134
21573,0.0,0.0,-0.010000184178352356
21574,0.0,0.0,-0.010000108741223812
21575,0.0,0.0,-0.010000146925449371
21576,0.0,0.0,-0.010000146925449371
21577,0.0,0.0,-0.010000222362577915
21578,0.0,0.0,-0.010000298731029034
21579,0.0,0.0,-0.010000298731029034
21580,0.0,0.0,-0.010000222362577915
21581,0.0,0.0,-0.010000070556998253
21582,0.0,0.0,-0.010000032372772694
21583,0.0,0.0,-0.010000070556998253
21584,0.0,0.0,-0.010000146925449371
21585,0.0,0.0,-0.010000222362577915
21586,0.0,0.0,-0.010000222362577915
21587,0.0,0.0,-0.010000146925449371
21588,0.0,0.0,-0.010000146925449371
21589,0.0,0.0,-0.010000222362577915
21590,0.0,0.0,-0.010000298731029034
21591,0.0,0.0,-0.010000298731029034
21592,0.0,0.0,-0.010000261478126049
21593,0.0,0.0,-0.010000146925449371
21594,0.0,0.0,-0.009999994188547134
21595,0.0,0.0,-0.010000070556998253
21596,0.0,0.0,-0.010000222362577915
21597,0.0,0.0,-0.010000222362577915
21598,0.0,0.0,-0.009999765083193779
21599,0.0,0.0,-0.009997934103012085
21600,0.0,0.0,-0.009997027926146984
21601,0.0,0.0,-0.00999950710684061
21602,0.0,0.0,-0.010000155307352543
21603,0.0,0.0,-0.010000193491578102
21604,0.0,0.0,-0.009999888949096203
21605,0.0,0.0,-0.009999659843742847
21606,0.0,0.0,-0.009999736212193966
21607,0.0,0.0,-0.009999888949096203
21608,0.0,0.0,-0.009999927133321762
21609,0.0,0.0,-0.009999278001487255
21610,0.0,0.0,-0.009999850764870644
21611,0.0,0.0,-0.009999927133321762
21612,0.0,0.0,-0.009999965317547321
21613,0.0,0.0,-0.01000004168599844
21614,0.0,0.0,-0.010000117123126984
21615,0.0,0.0,-0.010000117123126984
21616,0.0,0.0,-0.01000004168599844
21617,0.0,0.0,-0.009999965317547321
21618,0.0,0.0,-0.009999965317547321
21619,0.0,0.0,-0.009999965317547321
21620,0.0,0.0,-0.009999927133321762
21621,0.0,0.0,-0.009999965317547321
21622,0.0,0.0,-0.009999965317547321
21623,0.0,0.0,-0.01000004168599844
21624,0.0,0.0,-0.009999965317547321
21625,0.0,0.0,-0.009999888949096203
21626,0.0,0.0,-0.009999965317547321
21627,0.0,0.0,-0.009999965317547321
21628,0.0,0.0,-0.009999965317547321
21629,0.0,0.0,-0.009999965317547321
21630,0.0,0.0,-0.01000004168599844
21631,0.0,0.0,-0.010000117123126984
21632,0.0,0.0,-0.010000117123126984
21633,0.0,0.0,-0.010000079870223999
21634,0.0,0.0,-0.01000004168599844
21635,0.0,0.0,-0.01000004168599844
21636,0.0,0.0,-0.01000004168599844
21637,0.0,0.0,-0.009999965317547321
21638,0.0,0.0,-0.009999965317547321
21639,0.0,0.0,-0.009999965317547321
21640,0.0,0.0,-0.01000000350177288
21641,0.0,0.0,-0.01000004168599844
21642,0.0,0.0,-0.01000004168599844
21643,0.0,0.0,-0.010000079870223999
21644,0.0,0.0,-0.010000117123126984
21645,0.0,0.0,-0.010000079870223999
21646,0.0,0.0,-0.01000004168599844
21647,0.0,0.0,-0.01000004168599844
21648,0.0,0.0,-0.01000004168599844
21649,0.0,0.0,-0.010000079870223999
21650,0.0,0.0,-0.010000117123126984
21651,0.0,0.0,-0.010000117123126984
21652,0.0,0.0,-0.010000117123126984
21653,0.0,0.0,-0.010000079870223999
21654,0.0,0.0,-0.010000117123126984
21655,0.0,0.0,-0.01000004168599844
21656,0.0,0.0,-0.010000079870223999
21657,0.0,0.0,-0.010000079870223999
21658,0.0,0.0,-0.010000117123126984
21659,0.0,0.0,-0.01000004168599844
21660,0.0,0.0,-0.01000004168599844
21661,0.0,0.0,-0.01000004168599844
21662,0.0,0.0,-0.01000000350177288
21663,0.0,0.0,-0.01000004168599844
21664,0.0,0.0,-0.010000117123126984
21665,0.0,0.0,-0.010000193491578102
21666,0.0,0.0,-0.010000193491578102
21667,0.0,0.0,-0.010000193491578102
21668,0.0,0.0,-0.010000117123126984
21669,0.0,0.0,-0.010000117123126984
21670,0.0,0.0,-0.010000079870223999
21671,0.0,0.0,-0.010000079870223999
21672,0.0,0.0,-0.010000117123126984
21673,0.0,0.0,-0.010000117123126984
21674,0.0,0.0,-0.010000117123126984
21675,0.0,0.0,-0.010000117123126984
21676,0.0,0.0,-0.010000155307352543
21677,0.0,0.0,-0.010000231675803661
21678,0.0,0.0,-0.01000030804425478
21679,0.0,0.0,-0.010000270791351795
21680,0.0,0.0,-0.010000193491578102
21681,0.0,0.0,-0.010000079870223999
21682,0.0,0.0,-0.01000004168599844
21683,0.0,0.0,-0.01000004168599844
21684,0.0,0.0,-0.010000155307352543
21685,0.0,0.0,-0.010000231675803661
21686,0.0,0.0,-0.010000193491578102
21687,0.0,0.0,-0.010000193491578102
21688,0.0,0.0,-0.010000117123126984
21689,0.0,0.0,-0.010000193491578102
21690,0.0,0.0,-0.010000270791351795
21691,0.0,0.0,-0.010000270791351795
21692,0.0,0.0,-0.010000193491578102
21693,0.0,0.0,-0.010000193491578102
21694,0.0,0.0,-0.01000000350177288
21695,0.0,0.0,-0.010000079870223999
21696,0.0,0.0,-0.010000270791351795
21697,0.0,0.0,-0.010000270791351795
21698,0.0,0.0,-0.009999736212193966
21699,0.0,0.0,-0.00999798160046339
21700,0.0,0.0,-0.009996986947953701
21701,0.0,0.0,-0.009999504312872887
21702,0.0,0.0,-0.010000153444707394
21703,0.0,0.0,-0.010000190697610378
21704,0.0,0.0,-0.010000037960708141
21705,0.0,0.0,-0.009999808855354786
21706,0.0,0.0,-0.009999542497098446
21707,0.0,0.0,-0.009999275207519531
21708,0.0,0.0,-0.009999808855354786
21709,0.0,0.0,-0.010000037960708141
21710,0.0,0.0,-0.009999961592257023
21711,0.0,0.0,-0.009999961592257023
21712,0.0,0.0,-0.009999961592257023
21713,0.0,0.0,-0.010000037960708141
21714,0.0,0.0,-0.010000115260481834
21715,0.0,0.0,-0.010000190697610378
21716,0.0,0.0,-0.010000153444707394
21717,0.0,0.0,-0.0100000761449337
21718,0.0,0.0,-0.010000037960708141
21719,0.0,0.0,-0.009999961592257023
21720,0.0,0.0,-0.009999999776482582
21721,0.0,0.0,-0.010000190697610378
21722,0.0,0.0,-0.010000115260481834
21723,0.0,0.0,-0.010000037960708141
21724,0.0,0.0,-0.009999999776482582
21725,0.0,0.0,-0.009999924339354038
21726,0.0,0.0,-0.00999828428030014
21727,0.0,0.0,-0.00999828428030014
21728,0.0,0.0,-0.009999886155128479
21729,0.0,0.0,-0.010000037960708141
21730,0.0,0.0,-0.0100000761449337
21731,0.0,0.0,-0.010000115260481834
21732,0.0,0.0,-0.010000115260481834
21733,0.0,0.0,-0.010000115260481834
21734,0.0,0.0,-0.010000037960708141
21735,0.0,0.0,-0.009999999776482582
21736,0.0,0.0,-0.0100000761449337
21737,0.0,0.0,-0.009999886155128479
21738,0.0,0.0,-0.010000037960708141
21739,0.0,0.0,-0.009999961592257023
21740,0.0,0.0,-0.009999961592257023
21741,0.0,0.0,-0.010000190697610378
21742,0.0,0.0,-0.010000115260481834
21743,0.0,0.0,-0.010000115260481834
21744,0.0,0.0,-0.010000115260481834
21745,0.0,0.0,-0.010000115260481834
